"Post Date","Check","Description","Debit","Credit","Status","Balance"
"8/23/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","5","Posted","126.07"
"8/22/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 08/20/21 0 1232749566 1 5411Card 2801","71.42","","Posted","121.07"
"8/22/2021","","Withdrawal POS #000000035657/PUBLIX 5200 S W 34TH STRE GAINESVILLE FLCard 2801","30.96","","Posted","192.49"
"8/22/2021","","Withdrawal POS #000000010085/CIRCLE K # 06782 5 GAINESVILLE FLCard 2801","22.1","","Posted","223.45"
"8/21/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","100","Posted","245.55"
"8/20/2021","","Withdrawal POS #000000825743/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","9.21","","Posted","145.55"
"8/19/2021","100","Draft 100","850","","Posted","154.76"
"8/19/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","29","","Posted","1004.76"
"8/17/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","31.27","","Posted","1033.76"
"8/16/2021","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 3523739402 FLDate 08/15/21 0 1227170071 4 5812Card 2801","30.79","","Posted","1065.03"
"8/16/2021","","Withdrawal Debit Card MC Debit/NETFLIX.COM CADate 08/14/21 0 1226476915 2 4899Card 2801","9.88","","Posted","1095.82"
"8/16/2021","","Withdrawal POS #000000084920/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","13.57","","Posted","1105.7"
"8/16/2021","","Withdrawal POS #000000023411/PUBLIX 203 NW 13TH STREET GAINESVILLE FLCard 2801","40.11","","Posted","1119.27"
"8/16/2021","","Withdrawal ATM Transaction","80","","Posted","1159.38"
"8/16/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","100","Posted","1239.38"
"8/16/2021","","Deposit POS #000000290388/PAYPAL*chaplinski San Jose CACard 2801","","24.62","Posted","1139.38"
"8/16/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","15","Posted","1114.76"
"8/16/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","5.99","","Posted","1099.76"
"8/14/2021","","Withdrawal POS #000011050060/WALGREENS 2415 SW GAINESVILLE FLCard 2801","7.56","","Posted","1105.75"
"8/14/2021","","Withdrawal POS #000000084418/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","13.57","","Posted","1113.31"
"8/13/2021","","Withdrawal Adjustment POS #000000000004/AMAZON.COM SEATTLE WACard 2801","","7.09","Posted","1126.88"
"8/12/2021","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 08/11/21 0 1223212559 1 5817Card 2801","0.05","","Posted","1119.79"
"8/12/2021","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREE 4029357733 AUDate 08/11/21 0 1223212559 1 5817Card 2801","6","","Posted","1119.84"
"8/11/2021","","Withdrawal ACH TURTLEBAYS MARKE/CO: TURTLEBAYS MARKETINGTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","5","","Posted","1125.84"
"8/11/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","25","","Posted","1130.84"
"8/11/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","0.99","","Posted","1155.84"
"8/10/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","3.69","","Posted","1156.83"
"8/9/2021","","Withdrawal POS #000000002523/CIRCLE K # 06782 5 GAINESVILLE FLCard 2801","23.67","","Posted","1160.52"
"8/9/2021","","Withdrawal POS #000013221697/WALGREENS 2415 SW GAINESVILLE FLCard 2801","16.85","","Posted","1184.19"
"8/9/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 08/08/21 0 1220489139 1 5912Card 2801","39.99","","Posted","1201.04"
"8/8/2021","","Withdrawal at ATM #000000009758/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 2801","120","","Posted","1241.03"
"8/8/2021","","Withdrawal POS #000000054358/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","23.24","","Posted","1361.03"
"8/8/2021","","Withdrawal POS #000000086361/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801","40.21","","Posted","1384.27"
"8/8/2021","","Withdrawal Bill Payment #000008044715/PAYPAL *VIDIQ San Jose CACard 2801","10","","Posted","1424.48"
"8/6/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","25","","Posted","1434.48"
"8/5/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 08/04/21 0 1216616412 1 5411Card 2801","52.11","","Posted","1459.48"
"8/5/2021","","Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB","116.58","","Posted","1511.59"
"8/5/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","49.41","","Posted","1628.17"
"8/5/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","35","","Posted","1677.58"
"8/4/2021","","Withdrawal POS #000000706259/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","21.98","","Posted","1712.58"
"8/4/2021","","Withdrawal Bill Payment #000000712500/PHR*SIMEDHEALTHLLC GAINESVILLE FLCard 2801","45","","Posted","1734.56"
"8/4/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","2.99","","Posted","1779.56"
"8/4/2021","","Withdrawal POS #000000591903/KANGAROO EXPRESS 3913 3424 SW WILLISTONGAINESVILLE FLCard 2801","21.86","","Posted","1782.55"
"7/30/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","36.02","","Posted","1804.41"
"7/30/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","25","","Posted","1840.43"
"7/30/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","31","","Posted","1865.43"
"7/29/2021","","Withdrawal Adjustment POS #000000293028/AMAZON.COM SEATTLE WACard 2801","","27.81","Posted","1896.43"
"7/29/2021","","Withdrawal ATM Fee/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","2","","Posted","1868.62"
"7/29/2021","","Withdrawal at ATM #000000003731/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","23","","Posted","1870.62"
"7/29/2021","","Withdrawal ATM Fee/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","2","","Posted","1893.62"
"7/29/2021","","Withdrawal at ATM #000000003730/COLUMBIA CAR-428486 318 NW 13TH STGAINESVILLE FLCard 2801","23","","Posted","1895.62"
"7/29/2021","","Withdrawal/Transactor: STEVEN J CHAPLINSKICash Disbursed 120.00","120","","Posted","1918.62"
"7/29/2021","","Withdrawal POS #000000084284/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801","56.69","","Posted","2038.62"
"7/29/2021","","Withdrawal POS #000000166784/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","20.52","","Posted","2095.31"
"7/29/2021","","Recurring Withdrawal Adjustment - Debit Card Credit Voucher/AMAZON PRIME AMZN.COM/BIL WADate 07/29/21 0 1210603391 1 5968Card 2801","","13.08","Posted","2115.83"
"7/29/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","2000","Posted","2102.75"
"7/29/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","5.66","","Posted","102.75"
"7/29/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","2.99","","Posted","108.41"
"7/28/2021","","Recurring Withdrawal Debit Card MC Debit/AMAZON PRIME*2E90R5DC2 AMZN.COM/BIL WADate 07/27/21 0 1208211269 1 5968Card 2801","13.08","","Posted","111.4"
"7/27/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","300","Posted","124.48"
"7/27/2021","","Withdrawal Fee/Deposited Check Returned Fee","35","","Posted","-175.52"
"7/27/2021","","Deposit Adjustment/FUNDS TRAN RET-ACCT CLOSED","350","","Posted","-140.52"
"7/27/2021","","Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 07/27/21 0 1208512117 1 5815Card 2801","17.23","","Posted","209.48"
"7/27/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","25","","Posted","226.71"
"7/27/2021","","Withdrawal ACH eBay IncFXYBKQSU/TYPE: PAYMENTS ID: 8194689000CO: eBay IncFXYBKQSUEntry Class Code: WEB","180.01","","Posted","251.71"
"7/26/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 07/25/21 0 1206839939 1 5411Card 2801","45.59","","Posted","431.72"
"7/26/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","54","","Posted","477.31"
"7/26/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","45.41","","Posted","531.31"
"7/26/2021","","Withdrawal ACH CREATIVE FABRICA/CO: CREATIVE FABRICA BVTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","1","","Posted","576.72"
"7/26/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","39.98","","Posted","577.72"
"7/26/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","4.5","","Posted","617.7"
"7/26/2021","","Deposit ACH EBAY/TYPE: EDI PYMNTS ID: 3263863381 CO: EBAYEntry Class Code: CCD","","108.05","Posted","622.2"
"7/25/2021","","Withdrawal POS #000000418393/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","20.52","","Posted","514.15"
"7/25/2021","","Withdrawal POS #000013064597/WALGREENS 2415 SW GAINESVILLE FLCard 2801","6.06","","Posted","534.67"
"7/24/2021","","Withdrawal Home Banking Transfer - To Share 0000/Funds Transfer via Mobile","25","","Posted","540.73"
"7/23/2021","","Withdrawal Adjustment POS #000000554165/AMAZON.COM SEATTLE WACard 2801","","49.65","Posted","565.73"
"7/23/2021","","Deposit ACH EVEN CHAPLINSKI/TYPE: Funds Tran ID: 9007418628CO: EVEN CHAPLINSKIEntry Class Code: WEB","","350","Posted","516.08"
"7/22/2021","","Withdrawal POS #000000392386/AMAZON.COM*2E7IK9G82 SEATTLE WACard 2801","49.65","","Posted","166.08"
"7/22/2021","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 07/21/21 0 1202694515 1 5411Card 2801","21.23","","Posted","215.73"
"7/22/2021","","Withdrawal POS #000012308138/WALGREENS 2415 SW GAINESVILLE FLCard 2801","7.53","","Posted","236.96"
"7/22/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","400","Posted","244.49"
"7/22/2021","","Withdrawal Courtesy Pay Fee/Entry Class Code: IAT","35","","Posted","-155.51"
"7/22/2021","","Withdrawal ACH PHOTOPEA/CO: PHOTOPEATYPE: IAT PAYPAL ID: 770510487C","10","","Posted","-120.51"
"7/22/2021","","Deposit POS #000000315712/PAYPAL*chaplinski San Jose CACard 2801","","81.18","Posted","-110.51"
"7/21/2021","","Withdrawal Courtesy Pay fee","35","","Posted","-191.69"
"7/21/2021","150","Draft 150","230","","Posted","-156.69"
"7/21/2021","","Deposit Transfer From Share 0000","","11.7","Posted","73.31"
"7/21/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1038 GAINESVILLE FLDate 07/20/21 0 1201696951 1 5411Card 2801","40.58","","Posted","61.61"
"7/21/2021","","Withdrawal POS #000000171121/TARGET T-0687 3970 SW Archer RdGainesville FLCard 2801","33.93","","Posted","102.19"
"7/21/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","25","Posted","136.12"
"7/21/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","31.54","","Posted","111.12"
"7/21/2021","","Withdrawal ACH MARIMURICASE/CO: MARIMURICASETYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","25.02","","Posted","142.66"
"7/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","33.71","","Posted","167.68"
"7/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","6.99","","Posted","201.39"
"7/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","5.65","","Posted","208.38"
"7/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","1","","Posted","214.03"
"7/21/2021","","Deposit ACH PAYPAL/TYPE: TRANSFER ID: PAYPALSD11 CO: PAYPALEntry Class Code: PPD","","1","Posted","215.03"
"7/20/2021","","Deposit at ATM #000000008196/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 2801","","120","Posted","214.03"
"7/20/2021","","Withdrawal POS #000000089604/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","18.33","","Posted","94.03"
"7/20/2021","","Withdrawal/Cash Disbursed 200.00","200","","Posted","112.36"
"7/20/2021","","Withdrawal Transfer/To CHAPLINSKI,LEON 3496297 Share 0000","3000","","Posted","312.36"
"7/20/2021","","Withdrawal Bill Payment #000009336628/GRU EZ PAY WEB PYMT GAINESVILLE FLCard 2801","248.06","","Posted","3312.36"
"7/20/2021","","Withdrawal POS #000000000019/AMAZON.COM*2E2N822T1 SEATTLE WACard 2801","34.9","","Posted","3560.42"
"7/19/2021","","Withdrawal POS #000018233501/WALGREENS 2415 SW GAINESVILLE FLCard 2801","4.28","","Posted","3595.32"
"7/19/2021","","Withdrawal POS #000000958582/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 2801","26.47","","Posted","3599.6"
"7/19/2021","","Withdrawal Debit Card MC Debit/CLKBANK*COM 63TKALGP 800-390-6035 IDDate 07/18/21 0 1199110294 5 5734Card 2801","1","","Posted","3626.07"
"7/19/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","40","","Posted","3627.07"
"7/19/2021","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","10","","Posted","3667.07"
"7/17/2021","","Withdrawal POS #000000793554/WAWA 5325 2373 SW ARCHER ROA GAINESVILLEFLCard 2801","15.51","","Posted","3677.07"
"7/17/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0000","","3166.13","Posted","3692.58"
"7/17/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","220","Posted","526.45"
"7/16/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 07/15/21 0 1196703565 1 5411Card 2801","60.63","","Posted","306.45"
"7/15/2021","","Withdrawal POS #000000565069/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","10.68","","Posted","367.08"
"7/15/2021","","Deposit POS #000000562160/PAYPAL*chaplinski San Jose CACard 2801","","39.6","Posted","377.76"
"7/15/2021","237","Draft 237","850","","Posted","338.16"
"7/15/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 07/14/21 0 1195641363 1 5912Card 2801","8.28","","Posted","1188.16"
"7/15/2021","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","5.99","","Posted","1196.44"
"7/14/2021","","Withdrawal POS #000000032105/CIRCLE K # 06782 5 GAINESVILLE FLCard 2801","13.5","","Posted","1202.43"
"7/13/2021","","Withdrawal POS #000000000020/AMAZON.COM*2E7J71TR1 SEATTLE WACard 2801","26.42","","Posted","1215.93"
"7/12/2021","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 07/11/21 0 1192439235 2 5817Card 2801","0.05","","Posted","1242.35"
"7/12/2021","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREE 4029357733 AUDate 07/11/21 0 1192439235 2 5817Card 2801","6","","Posted","1242.4"
"7/12/2021","","Withdrawal POS #000011047312/WALGREENS 2415 SW GAINESVILLE FLCard 2801","4.28","","Posted","1248.4"
"7/12/2021","","Withdrawal ACH TECHLAIM SIA/CO: TECHLAIM SIATYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","1.49","","Posted","1252.68"
"7/11/2021","","Withdrawal Debit Card MC Debit/PAYPAL *MUIREY03 4029357733 CADate 07/09/21 0 1190400088 1 7372Card 2801","0.99","","Posted","1254.17"
"7/9/2021","","Withdrawal POS #000000030309/CIRCLE K # 06782 5 GAINESVILLE FLCard 2801","13.5","","Posted","1255.16"
"7/9/2021","","Deposit POS #000000752560/PAYPAL*chaplinski San Jose CACard 2801","","193.05","Posted","1268.66"
"7/9/2021","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 3523739402 FLDate 07/07/21 0 1188191773 1 5812Card 2801","35.53","","Posted","1075.61"
"7/9/2021","","Withdrawal Debit Card MC Debit/CANNAMD 855-4209170 FLDate 07/08/21 0 1189609701 1 8011Card 2801","195","","Posted","1111.14"
"7/9/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 07/08/21 0 1189597740 1 5912Card 2801","15","","Posted","1306.14"
"7/9/2021","","Withdrawal Debit Card MC Debit/PRIME VIDEO*2920418O0 888-802-3080 WADate 07/08/21 0 1189605384 1 5818Card 2801","13.18","","Posted","1321.14"
"7/9/2021","","Withdrawal/Cash Disbursed 200.00","200","","Posted","1334.32"
"7/9/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","2.99","","Posted","1534.32"
"7/9/2021","","Recurring Withdrawal Bill Payment - #000011827861/PAYPAL *VIDIQ 2211 North First S SanCACard 2801","10","","Posted","1537.31"
"7/8/2021","","Deposit POS #000000714446/PAYPAL*chaplinski San Jose CACard 2801","","257.4","Posted","1547.31"
"7/8/2021","","Withdrawal POS #000000040622/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","17.75","","Posted","1289.91"
"7/8/2021","","Withdrawal POS #000000074419/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801","18.43","","Posted","1307.66"
"7/8/2021","","Withdrawal POS #000012253616/WALGREENS 2415 SW GAINESVILLE FLCard 2801","8.56","","Posted","1326.09"
"7/8/2021","","Withdrawal ACH LAST.FM LTD/CO: LAST.FM LTDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","3","","Posted","1334.65"
"7/4/2021","","Recurring Withdrawal Debit Card MC Debit/VIACOMCBS STREAMING 8882745343 CADate 07/02/21 0 1183474018 1 4899Card 2801","52.43","","Posted","1337.65"
"7/4/2021","","Recurring Withdrawal Debit Card MC Debit/VIACOMCBS STREAMING 8882745343 CADate 07/02/21 0 1183474013 1 4899Card 2801","43.08","","Posted","1390.08"
"7/4/2021","","Withdrawal Debit Card MC Debit/VIACOMCBS STREAMING 8882745343 CADate 07/02/21 0 1183474012 1 4899Card 2801","10.5","","Posted","1433.16"
"7/4/2021","","Withdrawal POS #000000175298/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","22.57","","Posted","1443.66"
"7/2/2021","","Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USEntry Class Code: WEB","75","","Posted","1466.23"
"7/2/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1541.23"
"7/2/2021","","Withdrawal ACH BEST BUY/TYPE: PAYMENT ID: CITIGPUFDRCO: BEST BUYEntry Class Code: PPD","75","","Posted","1616.23"
"7/2/2021","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVEREntry Class Code: WEB","75","","Posted","1691.23"
"7/2/2021","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCEntry Class Code: WEB","75","","Posted","1766.23"
"7/2/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","75","","Posted","1841.23"
"7/1/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1038 GAINESVILLE FLDate 06/30/21 0 1181753574 1 5411Card 2801","41.29","","Posted","1916.23"
"7/1/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","75","","Posted","1957.52"
"7/1/2021","","Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONEEntry Class Code: WEB","75","","Posted","2032.52"
"7/1/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","49.98","","Posted","2107.52"
"6/30/2021","","Withdrawal POS #000000019103/CIRCLE K # 26146 3 GAINESVILLE FLCard 2801","16.98","","Posted","2157.5"
"6/30/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/29/21 0 1180625032 1 5411Card 2801","40.3","","Posted","2174.48"
"6/30/2021","","Withdrawal ACH COX COMM GAN/TYPE: BANK DRAFT ID: 1581620085CO: COX COMM GANEntry Class Code: WEB","5.03","","Posted","2214.78"
"6/30/2021","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","2000","Posted","2219.81"
"6/30/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","33.45","","Posted","219.81"
"6/29/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/28/21 0 1179522814 1 5411Card 2801","78.49","","Posted","253.26"
"6/29/2021","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 06/28/21 0 1179519487 1 5912Card 2801","4.65","","Posted","331.75"
"6/29/2021","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","5.99","","Posted","336.4"
"6/29/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","5.66","","Posted","342.39"
"6/29/2021","","Withdrawal POS #000000000000/AMAZON PAYMENTS SEATTLE WACard 2801","5.74","","Posted","348.05"
"6/28/2021","","Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 06/27/21 0 1178683424 5 5815Card 2801","17.23","","Posted","353.79"
"6/28/2021","","Recurring Withdrawal Debit Card MC Debit/AMAZON PRIME*217157D82 AMZN.COM/BIL WADate 06/27/21 0 1178669271 5 5968Card 2801","13.09","","Posted","371.02"
"6/28/2021","","Withdrawal POS #000000066157/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","8.76","","Posted","384.11"
"6/28/2021","","Withdrawal/Transactor: STEVEN J CHAPLINSKICash Disbursed 120.00","120","","Posted","392.87"
"6/28/2021","","Deposit Home Banking Transfer - Online Banking/From CHAPLINSKI,LEON 3496297 Share 0090","","150","Posted","512.87"
"6/28/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","100","Posted","362.87"
"6/28/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","39.99","","Posted","262.87"
"6/27/2021","","Withdrawal POS #000000000000/AMAZON PAYMENTS SEATTLE WACard 2801","5.74","","Posted","302.86"
"6/25/2021","","Withdrawal POS #000000073587/GATE 1445 506 NW 1 GAINESVILLE FLCard 2801","22.33","","Posted","308.6"
"6/25/2021","","Withdrawal at ATM #000000006161/CAMPUS 1900 SW 34TH ST GAINESVILLE FLCard 2801","60","","Posted","330.93"
"6/24/2021","","Withdrawal Adjustment POS #000000000086/AMAZON.COM SEATTLE WACard 2801","","45.93","Posted","390.93"
"6/23/2021","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKEntry Class Code: WEB","25","","Posted","345"
"6/22/2021","","Withdrawal ACH Vertiec Solution/TYPE: B2P*FLDOH ID: 0000486349CO: Vertiec SolutionEntry Class Code: WEB","77.75","","Posted","370"
"6/22/2021","","Deposit POS #000000242632/PAYPAL*chaplinski San Jose CACard 2801","","178.2","Posted","447.75"
"6/22/2021","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","175","Posted","269.55"
"6/21/2021","","Withdrawal ACH PAYMENT FOR AMZ/TYPE: STORECARD ID: 9069872103CO: PAYMENT FOR AMZEntry Class Code: WEB","100","","Posted","94.55"
"6/21/2021","","Withdrawal Transfer fee","8","","Posted","194.55"
"6/21/2021","","Deposit Transfer From Share 0000","","200","Posted","202.55"
"6/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","6.99","","Posted","2.55"
"6/21/2021","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPALEntry Class Code: WEB","1.99","","Posted","9.54"
"6/21/2021","","Withdrawal POS #000000990788/AMAZON.COM*215VY1SG1 SEATTLE WACard 2801","45.93","","Posted","11.53"
"6/20/2021","","Withdrawal POS #000000880685/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801","22.57","","Posted","57.46"
"6/20/2021","","Withdrawal POS #000000029500/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801","44.46","","Posted","80.03"
"6/20/2021","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 06/18/21 0 1169764423 1 5411Card 2801","41.91","","Posted","124.49"
"6/20/2021","","Withdrawal Debit Card MC Debit/AMZN DIGITAL*213334Z60 888-802-3080 WADate 06/18/21 0 1169422634 1 5818Card 2801","100","","Posted","166.4"
